id,name,user_id:id,date_start,date_end,street,zip,city,stage_id:id,build_type,project_type_id:id
scenario.buildingproject_-2144010582,"Umbau Sanitas, AG 11084",scenario.res_users_sku,2009-05-01,2009-09-30,Lagerstrasse 47,8005,Zürich,specific_building_project.stage_won_completed,conversion,specific_building_project.type_office
scenario.buildingproject_-2144009719, Conservatoire et Jardin botanique,scenario.res_users_mse,2009-05-25,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144009715," Steinachhalle, St. Gallen",scenario.res_users_mka,2009-05-25,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144009514,PostLogistics 3.072.00561.1,scenario.res_users_sku,2009-05-26,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144008375,"Steindle Möhlin, 8437",scenario.res_users_sku,2009-05-28,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144007989,PIR-Workshops Projektleiter EAZ 2009,scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144007226,"Juventus Lagerstrasse 45, Zürich",scenario.res_users_sku,2009-01-01,,Lagerstrasse 45,8000,Zürich,specific_building_project.stage_won_completed,,specific_building_project.type_school
scenario.buildingproject_-2144007222,Hochschule für Technik Zürich,scenario.res_users_sku,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_school
scenario.buildingproject_-2144007209,Seniorenresidenz Spirgarten,scenario.res_users_sku,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_hospital
scenario.buildingproject_-2144006341,"Heini Vogt AG  Balzers, 31101/105524 ",scenario.res_users_mka,2009-06-03,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144005385,Helvetia Selmoni,scenario.res_users_sku,2009-06-04,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144003904,MFH Kleinlaui,scenario.res_users_mka,2009-06-08,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144003879,Kongresshauserweiterung Davos 09-10  101501.001,scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_public
scenario.buildingproject_-2143991350,"MFH, Schneider, Buchsweg, 8400 Winterthur, 9116",scenario.res_users_sku,2009-06-10,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143990844,"Bühlpark, Netstal",scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_industy
scenario.buildingproject_-2143989816,"Nespresso, Paudex",scenario.res_users_mse,2009-06-12,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143987814,Deloitte Lausanne,scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143987400,Wohn- und Gewerbehaus Teufen,scenario.res_users_mka,2009-06-19,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143987144,Illigen Park,scenario.res_users_mka,2009-06-18,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143985634,"Färbi Areal, Komm: AG 11127",scenario.res_users_sku,2009-06-19,2009-08-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_industy
scenario.buildingproject_-2143985063,"Seevogelschule, Seevogelstrasse 61, 4052 Basel",scenario.res_users_sku,2009-06-23,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143984983,Gemeindehaus Regensdorf,scenario.res_users_sku,2009-06-25,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143984903,Zollkreisdirektion Basel,scenario.res_users_sku,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143981978,"MFH Adlerstrasse, Magden (Spezialpreis Offerte 2072991, netto 1100.- exkl. MwSt)",scenario.res_users_sku,2009-06-22,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_house
scenario.buildingproject_-2143980450,"Steinentorstr. 39, Basel, 662524.001",scenario.res_users_sku,2009-06-29,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143978294,"EFD Eidgenössisches Finanzdepartament, Fellerstrasse 21, Bern",scenario.res_users_sku,2009-01-01,2009-12-31,Fellerstrasse 21,3000,Bern,specific_building_project.stage_won_completed,conversion,specific_building_project.type_office
scenario.buildingproject_-2143978266,"Schulhaus Kalktarren, Schlieren",scenario.res_users_sku,2009-01-01,2009-12-31,Schürrainweg 4,8952,Schlieren,specific_building_project.stage_won_completed,conversion,specific_building_project.type_school
scenario.buildingproject_-2143978123,"Umbau Schulhaus Dorfmatt, Oberdorf",scenario.res_users_sku,2008-05-01,2009-08-31,,,,specific_building_project.stage_won_realisation,,specific_building_project.type_school
scenario.buildingproject_-2143978116,"Schulhaus Neumatt, Oberdorf",scenario.res_users_sku,2009-02-01,2009-08-31,Schulstrasse 12,4436,Oberdorf BL,specific_building_project.stage_won_realisation,conversion,specific_building_project.type_school
scenario.buildingproject_-2143977493,Erweiterung Uetlihof Credit Suisse,scenario.res_users_sku,2009-06-01,2011-10-01,,8000,Zürich,specific_building_project.stage_submission,new,specific_building_project.type_office
scenario.buildingproject_-2143977120,"Erweiterungsbau APH Ergolz, Ormalingen",scenario.res_users_sku,2009-07-08,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143977073,"International School, Zug",scenario.res_users_mka,2009-07-08,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_school
scenario.buildingproject_-2143976706,"Lindenhofspital Bern, Behandlungstrakt ll, 102616.001",scenario.res_users_sku,2009-07-08,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143976250,"Umbau Mehrzweckhalle Schönenwegen, SG",scenario.res_users_sku,2009-07-09,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143976054,"Überbauung Widen, Sennwald",scenario.res_users_mka,2009-07-10,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143975626,Markthalle Basel,scenario.res_users_sku,2009-07-10,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143975059,"Bürohaus Acutronic, Bubikon (20 +7 %, Packet 2073630)",scenario.res_users_sku,2009-03-02,2010-01-29,,,,specific_building_project.stage_won_completed,,specific_building_project.type_office
scenario.buildingproject_-2143974673,"3495 Seematt, Küssnacht am Rigi",scenario.res_users_mka,2009-07-15,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143974568,Beleuchtungssanierung Schulhaus Talhof,scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_school
scenario.buildingproject_-2143974537,Messe Basel Neubau,scenario.res_users_sku,2009-07-14,2009-12-31,,,,specific_building_project.stage_won_realisation,,specific_building_project.type_public
scenario.buildingproject_-2143973897,"Schmidt Ladenbau AG, Liestal",scenario.res_users_sku,2009-07-16,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_industy
scenario.buildingproject_-2143973574,Hochdorf Sulgen,scenario.res_users_mka,2009-07-17,2009-12-31,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2143971383,Sanierung Schulhaus Bergli Bubikon,scenario.res_users_sku,2009-07-06,2009-08-14,Bürgstrasse 4,8608,Bubikon,specific_building_project.stage_won_completed,,specific_building_project.type_school
scenario.buildingproject_-2143970705,"Tagessonderschule Intermezzo, Zürich, A110290.002, 20+2%",scenario.res_users_sku,2009-06-01,2010-03-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_school
scenario.buildingproject_-2143970654,Umbau Schulhaus Rümlang,scenario.res_users_sku,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_school
scenario.buildingproject_-2143967575,"Schulhaus Kandermatter, 20+4% (kombination mit MMM Thun)",scenario.res_users_sku,2009-07-31,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143967370,"Credit Suisse Uetlihof Handwerker Eingang, Forum, Geschäftsstell, neuer Haupteingang",scenario.res_users_sku,2009-08-03,2009-12-31,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2143966320,"Tertianum Bellerive, Luzern",scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_hospital
scenario.buildingproject_-2143962671,Bellagio Männedorf,scenario.res_users_sku,2009-05-04,2010-02-26,,,,specific_building_project.stage_lost,,specific_building_project.type_house
scenario.buildingproject_-2143962668,"Colors Buchs ZH, Wohn- und Gewerbepark",scenario.res_users_sku,2009-05-04,2010-02-26,,,,specific_building_project.stage_lost,,specific_building_project.type_house
scenario.buildingproject_-2143962662,"Schulhaus Eich Hombrechtikon (20 + 7%, Packet 2073630)",scenario.res_users_sku,2009-07-06,2009-10-30,,,,specific_building_project.stage_won_completed,,specific_building_project.type_school
scenario.buildingproject_-2143962659,"Gemeindesaal, Obstgarten Stäfa (20 +7 %, Packet 2073630)",scenario.res_users_sku,2009-07-06,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_public
scenario.buildingproject_-2143962510,Sanierung Marriott Fluchttreppe ua,scenario.res_users_sku,2009-07-31,2009-11-27,,,,specific_building_project.stage_won_completed,,specific_building_project.type_hotel
scenario.buildingproject_-2143962201,Stabile Minusio,scenario.res_users_mse,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143961748,Aarezentrum,scenario.res_users_sku,2009-06-01,2009-10-31,,,,specific_building_project.stage_won_realisation,,specific_building_project.type_house
scenario.buildingproject_-2143961682,Moskau,scenario.res_users_mse,2009-08-07,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143960567,"986 Blue box, Ch. Des Aulx / ch. Pré-Fleuri 1228 Plan-les-Ouates",scenario.res_users_mse,2009-08-10,2009-12-31,,,,specific_building_project.stage_lost,,specific_building_project.type_office
scenario.buildingproject_-2143960370,"Rothus Bösch, Hünenberg",scenario.res_users_mka,2009-08-10,2009-12-31,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2143960366,"Prisma, Steinhausen",scenario.res_users_dla,2009-08-10,2013-05-23,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143960361,"Lorzenhof, Cham",scenario.res_users_mka,2009-08-10,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143960359,"Inducta, Zug",scenario.res_users_dla,2009-08-10,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143960341,"101879.001, 3-Fach Turnhalle, Hans Barth",scenario.res_users_sku,2009-08-10,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143959570,Psychiatrische Klinik Herisau,scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_public
scenario.buildingproject_-2143959373,"EKZ City, Baar",scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_industy
scenario.buildingproject_-2143958445,VBZ Tramdepot Oerlikon,scenario.res_users_sku,2009-10-05,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_industy
scenario.buildingproject_-2143958419,"Historisches Museum Basel, (Erneuerung der Daueraustellung i)",scenario.res_users_sku,2009-08-13,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143957307,Foyer Secheron Genève,scenario.res_users_mse,2009-08-17,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143956609,"SILAB Labor Spiez, 101656.001",scenario.res_users_sku,2009-06-01,2009-12-31,,,,specific_building_project.stage_won_realisation,,specific_building_project.type_office
scenario.buildingproject_-2143956314,Kolosseum,scenario.res_users_mka,2009-08-18,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143955582,Überbauung Baumgarten / Belp,scenario.res_users_sku,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143951335,"Hotel Express, Rümlang",scenario.res_users_sku,2009-08-26,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143951035,Beleuchtungssanierung Schulhaus Engelwies,scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_school
scenario.buildingproject_-2143950715,"Schmidgasse, Frauenfeld",scenario.res_users_mka,2009-08-27,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_house
scenario.buildingproject_-2143950652,Reformiertes Kirchgemeindehaus Riehen,scenario.res_users_sku,2009-07-06,2009-09-18,Erlensträsschen 47,4125,riehen,specific_building_project.stage_won_realisation,,specific_building_project.type_public
scenario.buildingproject_-2143950217,Seniorenresidenz Talgut Ittingen,scenario.res_users_sku,2009-08-03,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143949833,"Schulhaus Stockberg 2, Siebnen",scenario.res_users_mka,2009-08-28,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143947857,"Schulhaus Meiliwiesen, 500057345",scenario.res_users_sku,2009-09-02,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143944131,Spital Männedorf,scenario.res_users_sku,2009-09-08,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_hospital
scenario.buildingproject_-2143944031,"Langzeitpflegezentrum Sonnenberg, 8910 Affoltern am Albis",scenario.res_users_sku,2009-09-08,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143943344,"Pestalozzi Turnhalle, 3.150.300.13.1",scenario.res_users_sku,2009-09-09,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_school
scenario.buildingproject_-2143943319,Erlentor,scenario.res_users_sku,2009-09-09,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143942734,"Hagenaustrasse 40, 4056 Basel",scenario.res_users_sku,2009-09-10,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143940750,Bezirksschule Lenzburg,scenario.res_users_sku,2009-09-14,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143940166,"ABC-Abwerhlabor, 138 035",scenario.res_users_sku,2009-09-15,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143938854,"PWC, Genf",scenario.res_users_mka,2009-09-17,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143938770,"Tiefgarage Langmatt, Stans",scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_house
scenario.buildingproject_-2143938747,Beleuchtungssanierung Schulhaus Heimat,scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_school
scenario.buildingproject_-2143937807,MIBAG Umbau,scenario.res_users_sku,2009-09-07,2009-12-31,Bernerstrasse Süd 167,8000,zürich,specific_building_project.stage_won_completed,,specific_building_project.type_office
scenario.buildingproject_-2143937606,O-21800 / 1159,scenario.res_users_sku,2009-09-21,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143937036,"Fabrikerweiterung Herrmann AG, Walzenhausen",scenario.res_users_mka,2009-09-22,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143936899,"BLT Grenzweg Oberwil, Neubau Busdepot",scenario.res_users_sku,2009-09-22,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143936503,HFS Grüzehof Winterthur,scenario.res_users_sku,2009-01-01,2009-08-14,,,,specific_building_project.stage_won_completed,,specific_building_project.type_school
scenario.buildingproject_-2143934901,"Alterspflegeheim Rössligasse, Bülach",scenario.res_users_sku,2009-09-28,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143934663,Alterszentrum Maienfeld,scenario.res_users_mka,2009-09-25,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143932499,"Murgpark, Wängi",scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_house
scenario.buildingproject_-2143931388,"Clarastrasse 6, Basel, 20+5% (Packet mit Gymnasium Oberwil, Robapharm und Spenglerpark)",scenario.res_users_sku,2009-09-28,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143931362,"Uni Spital, Basel, CRM 128043040",scenario.res_users_sku,2009-09-29,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143931341,Hôpitaux Universitaires de Genève HUG,scenario.res_users_mse,2010-03-01,,,,,specific_building_project.stage_won_completed,,specific_building_project.type_hospital
scenario.buildingproject_-2143930964,"Business Center Andreaspark, 8050 Zürich",scenario.res_users_sku,2009-09-25,2009-12-31,,,,specific_building_project.stage_won_realisation,,
scenario.buildingproject_-2143930115,Landi Höri,scenario.res_users_sku,2009-09-30,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143930072,"Neubau P. Spring AG, 101512.001",scenario.res_users_sku,2009-06-01,2009-11-30,,,,specific_building_project.stage_won_realisation,,specific_building_project.type_office
scenario.buildingproject_-2143927795,"Alterszentrum Sunnepark, Egerkingen",scenario.res_users_sku,2009-10-05,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143919075,"HPZ Heilpädagogisches Zentrum URI, 6460 Altdorf",scenario.res_users_mka,2009-10-06,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_school
scenario.buildingproject_-2143918151,2090273 Pierre-Fleure 54,scenario.res_users_mse,2009-10-08,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143917830,Überbauung Trischliplatz Rorschach,scenario.res_users_mka,2009-10-09,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143917444,PIR-Workshop mit VELO Herbst 2009,scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143916407,Seniorenappartements SENAP 2409 Bern,scenario.res_users_sku,2009-10-14,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143915726,Aqua Basilea,scenario.res_users_sku,2009-10-15,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143914879,"Sanierung Einkaufszentrum Tivoli Spreitenbach (über WF, ~31.5%!!)",scenario.res_users_sku,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_mall
scenario.buildingproject_-2143914266,"BZT, Frauenfeld",scenario.res_users_mka,2009-10-05,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_school
scenario.buildingproject_-2143912523,"Sonnenberg, Schaffhausen",scenario.res_users_mka,2009-10-21,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143912275,"Ahornstrasse 30, 8051 Zürich",scenario.res_users_sku,2009-10-22,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143911397,Seniorenresidenz Köniz,scenario.res_users_sku,2009-10-22,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_hospital
scenario.buildingproject_-2143910285,"Bahnhofweg, Knonau",scenario.res_users_mka,2009-10-23,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143905450,"Echallens, Ch. Du Grand-Record 9-11-13",scenario.res_users_mse,2009-10-27,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143905192,Nicolet Engineering 1032 Romanel-sur-Lausanne,scenario.res_users_mse,2009-10-27,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143905156,IKEA Genève,scenario.res_users_mse,2009-10-27,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_mall
scenario.buildingproject_-2143904744,"PIR-Workshop, 10.12.09, BZT Frauenfeld",scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143904711,"Pilatusmarkt, Kriens",scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_mall
scenario.buildingproject_-2143904600,Batiment Administratif Federal,scenario.res_users_mse,2009-10-28,2009-12-31,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2143903625,Nestlé / PEP Pilot Extension Projekt 102667.001,scenario.res_users_sku,2009-10-29,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143902826,"WÜB am Mühlebach, Baar",scenario.res_users_mka,2009-10-30,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143902374,"PIR-Workshop mit OF in Davos, 11.März 2010",scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143901673,"Sorenbühlstrasse 39a, Wohlen",scenario.res_users_sku,2009-11-02,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143901649,"Zentralstrasse 55, Wohlen",scenario.res_users_sku,2009-11-02,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143900902,"124045 Neubau Bel Etage, Bauherrenstrasse, 8049 Zürich",scenario.res_users_sku,2009-11-03,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143900810,"Robapharm, Allschwil 3.059.00770.1, 20+5% (Packet mit Gymnasium Oberwil, Clarastrasse und Spenglerpark)",scenario.res_users_sku,2009-10-26,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_industy
scenario.buildingproject_-2143900794,Warteggweg,scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143899842,"EFH RGL, Eggenbergstrasse",scenario.res_users_rgl,2009-06-01,2009-12-31,,,,specific_building_project.stage_won_realisation,,
scenario.buildingproject_-2143899563,"Neubau Gebäude P, 8408 Winterthur, 0840901743",scenario.res_users_sku,2009-11-05,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143897514,"Überbauung Gütschhöhe, Luzern",scenario.res_users_mka,2009-11-09,2009-12-31,,,,specific_building_project.stage_closed,,
scenario.buildingproject_-2143895363,"Elintec, 24128, 4% (max. 3 Bestellungen)",scenario.res_users_sku,2009-11-09,2010-03-31,,,,specific_building_project.stage_won_realisation,,
scenario.buildingproject_-2143894670,"Wildbach, Stalikon, Arni, Freiestrasse",scenario.res_users_sku,2009-11-11,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143894648,"EVG. Kirche Bundesplatz, Zug",scenario.res_users_mka,2009-11-11,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143894593,Kinderheim Brugg,scenario.res_users_sku,2009-11-12,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_school
scenario.buildingproject_-2143882015,Migros Rossfeld,scenario.res_users_mse,2009-11-11,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_mall
scenario.buildingproject_-2143882013,"Schulhaus Gönhard, Aarau",scenario.res_users_sku,2009-11-11,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_school
scenario.buildingproject_-2143880088,Müller Martini,scenario.res_users_mka,2009-11-12,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143879184,"Beleuchtungssanierung Schulhaus Hebel, St.Gallen",scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_school
scenario.buildingproject_-2143877806,"ODA, 20+5% (Packet mit Gymnasium Oberwil, Robapharm und Clarastrasse)",scenario.res_users_sku,2009-11-02,2010-02-26,,,,specific_building_project.stage_won_completed,,specific_building_project.type_office
scenario.buildingproject_-2143876708,"Ersatzneubau Wolfbühlstrasse, 0840902040, 8408 Winterthur",scenario.res_users_sku,2009-11-19,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143875646,"WKL-686 Anbau Nord, Komm: 80/5.112.00867.601",scenario.res_users_sku,2009-11-20,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_industy
scenario.buildingproject_-2143873722,SBB Bahnhof Wallisellen,scenario.res_users_sku,2009-11-27,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143873003,Neubau Bundesverwaltungsgericht St.Gallen (LON),scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_lost,,specific_building_project.type_office
scenario.buildingproject_-2143872478,"Pfluggässlein 1 BS, Sanierung Geschäftshaus",scenario.res_users_sku,2009-11-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143872179,Primetower Zuerich,scenario.res_users_sku,2009-11-26,2009-12-31,,,,specific_building_project.stage_acquisiton,,
scenario.buildingproject_-2143872166,Landi Meiringen,scenario.res_users_mka,2009-11-26,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143872023,"Swiss Re Geschäftshaus Lagerstrasse 107, 8004 Zürich, A110539.001",scenario.res_users_sku,2009-11-24,2010-11-30,,,,specific_building_project.stage_won_realisation,,
scenario.buildingproject_-2143870902,"Haus Löwen, Flums",scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143868639,"Actelion, Allschwil",scenario.res_users_sku,2009-12-03,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_office
scenario.buildingproject_-2143858013,UNO BLKB Geschäftshaus Bahnhofplatz Liestal,scenario.res_users_sku,2009-12-09,2011-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143853753,"Gries Volketswil, AG 11296",scenario.res_users_sku,2009-03-02,2010-06-07,,,,specific_building_project.stage_won_completed,,specific_building_project.type_house
scenario.buildingproject_-2143853678,Schulhaus Nägelimoos Neubau,scenario.res_users_sku,2009-06-08,2010-06-01,,,,specific_building_project.stage_lost,,specific_building_project.type_school
scenario.buildingproject_-2143852786,"Eisstadion Herti, Zug, 103915.001",scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_lost,,specific_building_project.type_industy
scenario.buildingproject_-2143852527,Sportarena Allmend Luzern,scenario.res_users_mka,2009-01-01,2011-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_public
scenario.buildingproject_-2143852398,Losinger,scenario.res_users_mse,2009-12-18,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143850754,Digitalstrom Amtshaus St.Galllen,scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143850057,"Sanierung Turmatthof Block C, Stans",scenario.res_users_mka,2010-01-07,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143846310,"MFH Fichtenweg, Buchs",scenario.res_users_mka,2010-01-04,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143835130,"Pro Senectute, Bahnhostr. 4+6, 4410 Liestal, 662875.001",scenario.res_users_sku,2010-01-05,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143832663,"ABN Amro, 8045 Zürich",scenario.res_users_sku,2010-01-07,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143832642,"Kleinwilhöhe 2. Etappe, 3332, 6048 Horw",scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,
