id,name,description,active,default_code,categ_id:id,list_price,standard_price,weight,taxes_id,property_account_income_id,property_account_expense_id,type,state,uom_id:id,valuation
scenario.product_141967,PD2 S 180 NUP 12-48V BEG/W,"Präsenzmelder 12V-24V-48V, weiss",TRUE,141967,scenario.product_category_R201_002,218,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141968,PD2 S 180 NUP KNX BEG/W,"Präsenzmelder KNX, weiss",TRUE,141968,scenario.product_category_R201_002,327,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141969,Indoor 180 NAP Kombi BEG/W,"Bewegungsmelder 10A, weiss",TRUE,141969,scenario.product_category_R201_001,210,38.709,0.354,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141970,Indoor 180 NAP Minuterie BEG/W,"Bewegungsmelder für Minuterien, 2 Leiter, weiss",TRUE,141970,scenario.product_category_R201_001,200,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141971,Indoor 180 NAP Kombi 2L BEG/W,"Bewegungsmelder 10A, 2L Schema 0, weiss",TRUE,141971,scenario.product_category_R201_001,252,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141972,PD2 S 180 NAP Master 1C BEG/W,"Präsenzmelder 1-Kanal, weiss",TRUE,141972,scenario.product_category_R201_002,215,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141973,PD2 S 180 NAP Master 2C BEG/W,"Präsenzmelder 2-Kanal, weiss",TRUE,141973,scenario.product_category_R201_002,235,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141974,PD2 S 180 NAP Slave BEG/W,"Präsenzmelder Slave, weiss",TRUE,141974,scenario.product_category_R201_002,205,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141975,PD2 S 180 NAP 12-48V BEG/W,"Präsenzmelder 12V-24V-48V, weiss",TRUE,141975,scenario.product_category_R201_002,243,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141976,PD2 S 180 NAP KNX BEG/W,"Präsenzmelder KNX, weiss",TRUE,141976,scenario.product_category_R201_002,352,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141977,DEF-2,"Decken-Einbau-Federn DE-Melder, stark",TRUE,141977,scenario.product_category_R201_019,0,0,0.005,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141978,APG EDI/HG,"AP-Gehäuse EDIZIOdue, hellgrau",TRUE,141978,scenario.product_category_R0_021,1.55,1.2,0.061,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141979,APG EDI/DG,"AP-Gehäuse EDIZIOdue, dunkelgrau",TRUE,141979,scenario.product_category_R0_021,1.55,1.2,0.061,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141980,ESI-RC-plus next/W,"Inneneck-Sockel, weiss",TRUE,141980,scenario.product_category_R201_022,13,2.889,0.1,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141981,ESI-RC-plus next/S,"Inneneck-Sockel, schwarz",TRUE,141981,scenario.product_category_R201_022,13,2.889,0.085,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141982,ESI-RC-plus next/B,"Inneneck-Sockel, braun",TRUE,141982,scenario.product_category_R201_022,13,2.889,0.086,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141983,ESI-RC-plus next/SI,"Inneneck-Sockel, silber",TRUE,141983,scenario.product_category_R201_022,13,2.889,0.086,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141986,CS S PD9/SI,"Farbblende, silber",TRUE,141986,scenario.product_category_R201_020,5,0.396,0.003,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141987,CS S UP/W,"Farbblende Decken-PIR 360° UP, weiss",TRUE,141987,scenario.product_category_R201_020,5,0.72,0.028,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_141988,CS S UP/B,"Farbblende Decken-PIR 360° UP, braun",TRUE,141988,scenario.product_category_R201_020,5,0.9,0.033,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_141989,CS S UP/BE,"Farbblende Decken-PIR 360° UP, beige",TRUE,141989,scenario.product_category_R201_020,5,0.9,0.033,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_141990,CS S UP/SI,"Farbblende Decken-PIR 360° UP, silber",TRUE,141990,scenario.product_category_R201_020,5,0.9,0.033,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_141991,APG S/B,"AP-Gehäuse Decken-Melder 360°, braun",TRUE,141991,scenario.product_category_R201_021,10,5.499,0.069,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_141992,APG S/BE,"AP-Gehäuse Decken-Melder 360°, beige",TRUE,141992,scenario.product_category_R201_021,10,5.499,0.069,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_141993,APG S/SI,"AP-Gehäuse Decken-Melder 360°, silber",TRUE,141993,scenario.product_category_R201_021,10,5.499,0.069,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_141994,CS S MAX/W,"Farbblende Decken-PIR 360° UP, weiss",TRUE,141994,scenario.product_category_R201_020,5,0.9,0.039,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_141995,CS S MAX/B,"Farbblende Decken-PIR 360° UP, braun",TRUE,141995,scenario.product_category_R201_020,5,0.9,0.039,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_141996,CS S MAX/BE,"Farbblende Decken-PIR 360° UP, beige",TRUE,141996,scenario.product_category_R201_020,5,0.9,0.039,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_141997,CS S MAX/SI,"Farbblende Decken-PIR 360° UP, silber",TRUE,141997,scenario.product_category_R201_020,5,0.9,0.039,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_141998,CS S DE/W,"Farbblende Decken-PIR 360° DE, weiss",TRUE,141998,scenario.product_category_R201_020,5,1.035,0.01,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141999,CS S DE/B,"Farbblende Decken-PIR 360° DE, braun",TRUE,141999,scenario.product_category_R201_020,5,0.9,0.012,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142000,CS S DE/BE,"Farbblende Decken-PIR 360° DE, beige",TRUE,142000,scenario.product_category_R201_020,5,0.9,0.012,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142001,CS S DE/SI,"Farbblende Decken-PIR 360° DE, silber",TRUE,142001,scenario.product_category_R201_020,5,0.9,0.012,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142002,CS S MAX DE/W,"Farbblende Decken-PIR 360° DE, weiss",TRUE,142002,scenario.product_category_R201_020,5,0.9,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142003,CS S MAX DE/B,"Farbblende Decken-PIR 360° DE, braun",TRUE,142003,scenario.product_category_R201_020,5,0.9,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142004,CS S MAX DE/BE,"Farbblende Decken-PIR 360° DE, beige",TRUE,142004,scenario.product_category_R201_020,5,0.9,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142005,CS S MAX DE/SI,"Farbblende Decken-PIR 360° DE, silber",TRUE,142005,scenario.product_category_R201_020,5,0.9,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142006,CS S PD9/W,"Farbblende, weiss",TRUE,142006,scenario.product_category_R201_020,5,0.36,0.003,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142007,CS S PD9/B,"Farbblende, braun",TRUE,142007,scenario.product_category_R201_020,5,0.36,0.003,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142008,CS S PD9/BE,"Farbblende, beige",TRUE,142008,scenario.product_category_R201_020,5,0.36,0.003,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142009,PD2 S 360 NMU 12-48V,"Präsenzmelder 12-48V, ohne Farbblende",TRUE,142009,scenario.product_category_R201_002,205,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142010,PD2 S 360 UP 12-48V/W,"Präsenzmelder 12-48V, weiss",TRUE,142010,scenario.product_category_R201_002,210,24.777,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142011,PD2 S 360 NMU DALI-DSI,"Präsenzmelder Dimm DALI-DSI, ohne Farbblende",TRUE,142011,scenario.product_category_R201_002,205,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142012,PD2 S 360 UP DALI-DSI/W,"Präsenzmelder Dimm DALI-DSI, weiss",TRUE,142012,scenario.product_category_R201_002,250,40.185,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142013,PD2 S 360 UP Dimm/W,"Präsenzmelder Dimm 1-10V, weiss",TRUE,142013,scenario.product_category_R201_002,240,30.312,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142014,PD2 S 360 NMU Dimm,"Präsenzmelder Dimm 1-10V, ohne Farbblende",TRUE,142014,scenario.product_category_R201_002,235,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142015,PD2 S 360 NMU Master 1C,"Präsenzmelder 1-Kanal, ohne Farbblende",TRUE,142015,scenario.product_category_R201_002,147,35.01,0.22,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142016,PD2 S 360 NMU Master 2C,"Präsenzmelder 2-Kanal, ohne Farbblende",TRUE,142016,scenario.product_category_R201_002,167,0,0.213,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142017,PD2 S 360 NMU Slave,"Präsenzmelder Slave, ohne Farbblende",TRUE,142017,scenario.product_category_R201_002,137,137,0.182,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142018,PD2 S MAX UP Master 1C/W,"Präsenzmelder 1-Kanal, weiss",TRUE,142018,scenario.product_category_R201_002,210,36.99,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142019,PD2 S MAX NMU Master 1C,"Präsenzmelder 1-Kanal, ohne Farbblende",TRUE,142019,scenario.product_category_R201_002,205,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142020,PD3 S 360 NMU Micro,"Bewegungsmelder 10A, Mikrofon, ohne Farbblende",TRUE,142020,scenario.product_category_R201_001,157,31.23,0.166,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142021,PD3 S 360 UP Micro/W,"Bewegungsmelder 10A, Mikrofon, weiss",TRUE,142021,scenario.product_category_R201_001,162,28.359,0.193,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142022,PD3 S 360 NMU,"Bewegungsmelder 10A, ohne Farbblende",TRUE,142022,scenario.product_category_R201_001,125,25.794,0.173,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142023,PD4 S 360 NME,"Bewegungsmelder 10A, ohne Farbblende",TRUE,142023,scenario.product_category_R201_001,152,32.886,0.267,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142024,PD3 S 360 NMU 24V,"Bewegungsmelder 24V, ohne Farbblende",TRUE,142024,scenario.product_category_R201_001,157,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142025,PD3 S 360 NME 24V,"Bewegungsmelder 24V, ohne Farbblende",TRUE,142025,scenario.product_category_R201_001,157,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142026,PD3 S 360 DE 24V/W,"Bewegungsmelder 24V, weiss",TRUE,142026,scenario.product_category_R201_001,162,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142027,PD3 S 360 NME,"Bewegungsmelder 10A, ohne Farbblende",TRUE,142027,scenario.product_category_R201_001,125,29.9578,0.221,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142028,PD3 S 360 NME Micro,"Bewegungsmelder 10A, Mikrofon, ohne Farbblende",TRUE,142028,scenario.product_category_R201_001,157,31.23,0.216,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142029,PD4 S 360 DE/W,"Bewegungsmelder 10A, weiss",TRUE,142029,scenario.product_category_R201_001,157,39.22,0.302,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142030,PD4 S 360 NMU,"Bewegungsmelder 10A, ohne Farbblende",TRUE,142030,scenario.product_category_R201_001,152,0,0.242,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142031,PD4 S 360 UP/W,"Bewegungsmelder 10A, weiss",TRUE,142031,scenario.product_category_R201_001,157,32.886,0.256,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142033,PD2 S 360 NME 24V,"Präsenzmelder 24V, ohne Farbblende",TRUE,142033,scenario.product_category_R201_002,205,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142034,PD2 S MAX UP Master 2C/W,"Präsenzmelder 2-Kanal, weiss",TRUE,142034,scenario.product_category_R201_002,252,42.993,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142035,PD2 S MAX UP Slave/W,"Präsenzmelder Slave, weiss",TRUE,142035,scenario.product_category_R201_002,189,30.681,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142036,PD9 S 360 NM KNX,"Präsenzmelder KNX, ohne Farbblende",TRUE,142036,scenario.product_category_R201_002,245,66.69,0.145,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142037,PD9 S 360 NM Dimm,"Präsenzmelder Dimm 1-10V, ohne Farbblende",TRUE,142037,scenario.product_category_R201_002,205,40.185,0.173,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142038,PD2 S 360 DE KNX/W,"Präsenzmelder KNX, weiss",TRUE,142038,scenario.product_category_R201_002,365,66.5,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142039,PD2 S 360 NME LON,"Präsenzmelder LON, ohne Farbblende",TRUE,142039,scenario.product_category_R201_002,360,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142040,PD2 S 360 NME KNX,"Präsenzmelder KNX, ohne Farbblende",TRUE,142040,scenario.product_category_R201_002,360,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142041,PD2 S 360 DE LON/W,"Präsenzmelder LON, weiss",TRUE,142041,scenario.product_category_R201_002,365,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142042,PD2 S 360 DE Dimm/W,"Präsenzmelder Dimm 1-10V, weiss",TRUE,142042,scenario.product_category_R201_002,240,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142043,PD2 S 360 NME Dimm,"Präsenzmelder Dimm 1-10V, ohne Farbblende",TRUE,142043,scenario.product_category_R201_002,235,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142044,PD9 S 360 NM Slave,"Präsenzmelder Slave, ohne Farbblende",TRUE,142044,scenario.product_category_R201_002,137,25.56,0.149,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142045,PD2 S 360 DE 12-48V/W,"Präsenzmelder 24V, weiss",TRUE,142045,scenario.product_category_R201_002,210,36.351,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142046,PD2 S 360 NME DALI-DSI,"Präsenzmelder Dimm DALI-DSI, ohne Farbblende",TRUE,142046,scenario.product_category_R201_002,245,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142047,PD2 S MAX NMU DUO-DALI,"Präsenzmelder Dimm 2x DALI-DSI, ohne Farbblende",TRUE,142047,scenario.product_category_R201_002,328,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142048,PD2 S MAX UP DUO-DALI/W,"Präsenzmelder Dimm 2 x DALI-DSI, weiss",TRUE,142048,scenario.product_category_R201_002,333,49.914,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142049,PD2 S MAX NMU KNX,"Präsenzmelder KNX, ohne Farbblende",TRUE,142049,scenario.product_category_R201_002,390,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142050,PD2 S MAX NMU LON,"Präsenzmelder LON, ohne Farbblende",TRUE,142050,scenario.product_category_R201_002,475,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142051,PD2 S MAX UP Duo/W,"Präsenzmelder 2x Licht, weiss",TRUE,142051,scenario.product_category_R201_002,290,49.914,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142052,PD2 S 360 NME Slave,"Präsenzmelder Slave, ohne Farbblende",TRUE,142052,scenario.product_category_R201_002,137,27.009,0.202,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142053,PD2 S 360 NME Master 1C,"Präsenzmelder 1-Kanal, ohne Farbblende",TRUE,142053,scenario.product_category_R201_002,147,34.965,0.237,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142054,PD9 S 360 NM LON,"Präsenzmelder LON, ohne Farbblende",TRUE,142054,scenario.product_category_R201_002,360,66.69,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142055,PD9 S 360 NM Master 1C,"Präsenzmelder 1-Kanal, ohne Farbblende",TRUE,142055,scenario.product_category_R201_002,167,34.101,0.174,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142056,PD2 S MAX NME Master 2C,"Präsenzmelder 2-Kanal, ohne Farbblende",TRUE,142056,scenario.product_category_R201_002,247,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142057,PD2 S MAX NME Slave,"Präsenzmelder Slave, ohne Farbblende",TRUE,142057,scenario.product_category_R201_002,184,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142058,PD2 S MAX NMU DUO,"Präsenzmelder 2x Licht, ohne Farbblende",TRUE,142058,scenario.product_category_R201_002,285,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142059,PD2 S MAX NME Master 1C,"Präsenzmelder 1-Kanal, ohne Farbblende",TRUE,142059,scenario.product_category_R201_002,205,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142060,PD2 S MAX DE LON/W,"Präsenzmelder LON, weiss",TRUE,142060,scenario.product_category_R201_002,480,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142061,PD2 S MAX UP KNX/W,"Präsenzmelder KNX, weiss",TRUE,142061,scenario.product_category_R201_002,395,84,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142062,PD2 S 360 NMU LON,"Präsenzmelder LON, ohne Farbblende",TRUE,142062,scenario.product_category_R201_002,360,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142063,PD2 S 360 UP KNX/W,"Präsenzmelder KNX, weiss",TRUE,142063,scenario.product_category_R201_002,365,66.5,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142064,PD2 S MAX NME Duo,"Präsenzmelder 2x Licht, ohne Farbblende",TRUE,142064,scenario.product_category_R201_002,285,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142065,PD2 S 360 UP LON/W,"Präsenzmelder LON, weiss",TRUE,142065,scenario.product_category_R201_002,365,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142066,PD2 S MAX NME KNX,"Präsenzmelder KNX, ohne Farbblende",TRUE,142066,scenario.product_category_R201_002,390,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142067,PD2 S MAX DE KNX/W,"Präsenzmelder KNX, weiss",TRUE,142067,scenario.product_category_R201_002,395,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142068,PD2 MAX NM-DE Duo Dimm,"Präsenzmelder Dimm 2x 1-10V, ohne Farbblende",TRUE,142068,scenario.product_category_R201_002,328,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142069,PD2 S MAX NME LON,"Präsenzmelder LON, ohne Farbblende",TRUE,142069,scenario.product_category_R201_002,475,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142070,PD2 S 360 NMU KNX,"Präsenzmelder KNX, ohne Farbblende",TRUE,142070,scenario.product_category_R201_002,360,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142071,PD2 S MAX UP LON/W,"Präsenzmelder LON, weiss",TRUE,142071,scenario.product_category_R201_002,480,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142072,PD2 S MAX NMU Master 2C,"Präsenzmelder 2-Kanal, ohne Farbblende",TRUE,142072,scenario.product_category_R201_002,247,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142073,PD2 S MAX NMU Slave,"Präsenzmelder Slave, ohne Farbblende",TRUE,142073,scenario.product_category_R201_002,184,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142074,PD9 S 360 NM LC,"Bewegungsmelder 10A, ohne Farbblende",TRUE,142074,scenario.product_category_R201_001,125,22.788,0.175,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142075,PD2 S 360 DE DALI-DSI/W,"Präsenzmelder Dimm DALI-DSI, weiss",TRUE,142075,scenario.product_category_R201_002,250,44.973,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142076,PD2 S 360 NME Master 2C,"Präsenzmelder 2-Kanal, ohne Farbblende",TRUE,142076,scenario.product_category_R201_002,167,0,0.24,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142077,APG STA/W,"AP-Gehäuse Basico inkl. Befestigungsplatte, weiss",TRUE,142077,scenario.product_category_R0_021,3.05,2.35,0.106,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142079,SK-PD9-LC,Sensorkopf,TRUE,142079,scenario.product_category_R201_038,62,10.89,0.032,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142080,LT-PD9-LC,Leistungsteil,TRUE,142080,scenario.product_category_R201_001,68,11.88,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142081,APG STA/S,"AP-Gehäuse Basico inkl. Befestigungsplatte, schwarz",TRUE,142081,scenario.product_category_R0_021,3.05,2.2,0.096,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142082,AR EDI/S,"Abdeckrahmen EDIZIOdue, schwarz",TRUE,142082,scenario.product_category_R0_031,0.9,0.7,0.016,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142083,AR EDI/HG,"Abdeckrahmen EDIZIOdue, hellgrau",TRUE,142083,scenario.product_category_R0_031,0.9,0.7,0.015,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142084,AR EDI/DG,"Abdeckrahmen EDIZIOdue, dunkelgrau",TRUE,142084,scenario.product_category_R0_031,0.9,0.7,0.016,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142085,AR EDI/BE,"Abdeckrahmen EDIZIOdue, beige",TRUE,142085,scenario.product_category_R0_031,0.9,0.7,0.016,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
