id,product_tmpl_id:id,name:id,min_qty,product_name,product_code,lastproduct_code,delay,sequence,price
scenario.supplierinfo_216,scenario.product_141355_product_template,scenario.partner_90160,1,Windsensor kmpl. mit LCN-UPS im IP65 Gehäuse,LCN - IW65,,7,2,118.2
scenario.supplierinfo_217,scenario.product_141356_product_template,scenario.partner_90160,1,"Lichtsensor im IP65-Gehäuse, incl. LCN-UPS",LCN - LS65,,7,2,109.8
scenario.supplierinfo_218,scenario.product_141357_product_template,scenario.partner_90160,1,"Lichtsensor im Gehäuse mit Innenf., inkl. LCN-UPS",LCN - LSI,,7,2,131.4
scenario.supplierinfo_219,scenario.product_141358_product_template,scenario.partner_90160,1,Lichtsensor für Hs. zum Anschluss an LCN-SH/HU,LCN - LSH,,7,2,78
scenario.supplierinfo_221,scenario.product_141360_product_template,scenario.partner_90160,1,"Regensensor (pot.freier Kontakt), incl. Mw.",LCN - RS,,7,2,149.1
scenario.supplierinfo_222,scenario.product_141361_product_template,scenario.partner_90160,1,"Regensensor kompl. mit (LCN-UPS, BVC1+B3I) IP65",LCN - RS65,,7,2,235.8
scenario.supplierinfo_223,scenario.product_141362_product_template,scenario.partner_90160,1,Präz. Temperatursensor für alle Bus-Module,LCN - TS,,7,2,18
scenario.supplierinfo_224,scenario.product_141363_product_template,scenario.partner_90160,1,"Wind-, Regen, Lichtsensor kompl.",LCN - WRL65,,7,2,415.2
scenario.supplierinfo_225,scenario.product_141364_product_template,scenario.partner_90160,1,PC-Programm zum Einrichten der Module,LCN - P,,7,2,391.15
scenario.supplierinfo_226,scenario.product_141365_product_template,scenario.partner_90160,1,Windows Konfig.prog. für den LCN-Bus/Vollversion,LCN - PRO,,7,2,458.7
scenario.supplierinfo_227,scenario.product_141366_product_template,scenario.partner_90160,1,PC-Zentrale mit Visu. (max. 2 Pläne) bis 50 Module,LCN - W,,7,2,306
scenario.supplierinfo_228,scenario.product_141367_product_template,scenario.partner_90160,1,Zugangskontrolle für LCN-W,LCN - WA,,7,2,489.3
scenario.supplierinfo_229,scenario.product_141368_product_template,scenario.partner_90160,1,Zeitschaltuhr für LCN-W,LCN - WT,,7,2,211.8
scenario.supplierinfo_230,scenario.product_141369_product_template,scenario.partner_90160,1,Erweiterung Visu. (unbegr.Pläne) bis 200 Module,LCN - WV,,7,2,607.5
scenario.supplierinfo_231,scenario.product_141370_product_template,scenario.partner_90160,1,Grundlastmodul f. die Hutschiene,LCN - C2GH,,7,2,7.9
scenario.supplierinfo_232,scenario.product_141371_product_template,scenario.partner_90160,1,Grundlastmodul f. die Unterputzdose,LCN - C2GR,,7,2,5.7
scenario.supplierinfo_234,scenario.product_141373_product_template,scenario.partner_90160,1,Störfilter,LCN - FI1,,7,2,10.15
scenario.supplierinfo_237,scenario.product_141375_product_template,scenario.partner_90160,1,Klemm-Block,LCN - K3,,7,2,11.8
scenario.supplierinfo_238,scenario.product_141376_product_template,scenario.partner_90160,1,Adapter für Verlängerung des I-Anschlusses,LCN - IV,,7,2,5.7
scenario.supplierinfo_290,scenario.product_141429_product_template,scenario.partner_90160,1,Adapterkabel für bis zu 8 konv. Tasten mit Pieper,LCN - T8,,7,2,8.1
scenario.supplierinfo_313,scenario.product_141449_product_template,scenario.partner_90160,1,"Musterkoffer, inkl Systemsoftware Windows",LCN - MKOPRO,,7,2,627.95
scenario.supplierinfo_308,scenario.product_141444_product_template,scenario.partner_90160,1,Relaismodul mit Umschaltern 16A incl. Versorgung,LCN - R2H,,7,2,24.8
scenario.supplierinfo_309,scenario.product_141445_product_template,scenario.partner_90160,1,"Netzgerät für die Hutschiene, 12V / 12W",LCN - NH12,,7,2,25.5
scenario.supplierinfo_310,scenario.product_141446_product_template,scenario.partner_90160,1,"Netzgerät für die Hutschiene, 24V / 12W",LCN - NH24,,7,2,25.5
scenario.supplierinfo_311,scenario.product_141447_product_template,scenario.partner_90160,1,"Unterputz-Netzteil 16V, 50mA, UP-Dose",LCN - NU16,,7,2,11.8
scenario.supplierinfo_304,scenario.product_141437_product_template,scenario.partner_90160,1,UP Transponder incl. Ant. (für Netzteil 16-30V=/~),LCN - UT,,7,2,89.4
scenario.supplierinfo_305,scenario.product_141438_product_template,scenario.partner_90160,1,Transponder-Karte für LCN -UT,LCN - ZTK,,7,2,2.9
scenario.supplierinfo_306,scenario.product_141439_product_template,scenario.partner_90160,1,Transponder-Schlüsselanhänger für LCN-UT,LCN - ZTS,,7,2,2.95
scenario.supplierinfo_357,scenario.product_141480_product_template,scenario.partner_90160,1,Unterp.-Sensor Modul mit erw. Prog. (24V),LCN - UP24,,7,2,51.3
scenario.supplierinfo_358,scenario.product_141481_product_template,scenario.partner_90160,1,Unterp.- Modul mit erw. Prog. (ohne Ausgänge),LCN - UPS,,7,2,57
scenario.supplierinfo_359,scenario.product_141482_product_template,scenario.partner_90160,1,Universalkabel zum Anschl. eines Std.-Tastsensors,LCN - TEU,,7,2,8.35
scenario.supplierinfo_353,scenario.product_141477_product_template,scenario.partner_90160,1,Relaismodul für 4x2 Jal.mot. (230V/8A) incl. Vsg.,LCN - R4M2H,,7,2,90.9
scenario.supplierinfo_458,scenario.product_141577_product_template,scenario.partner_90160,1,Tableau mit 8 Tasten & 12 LEDs,LCN - KT8,,7,2,118.8
scenario.supplierinfo_549,scenario.product_141661_product_template,scenario.partner_90160,1,Tableau-Adapter für 12LEDs und 8 Tasten für UP-Dos,LCN - TL12R,,7,2,45.6
scenario.supplierinfo_463,scenario.product_141582_product_template,scenario.partner_90160,1,"Kopplungssoftware TCP/IP Hauptlizenz, Windows",LCN - PCHK,,7,2,119.4
scenario.supplierinfo_464,scenario.product_141583_product_template,scenario.partner_90160,1,"Kopplungssoftware TCP/IP Zusatzlizenz, Windows",LCN - PCHKL,,7,2,70.8
scenario.supplierinfo_466,scenario.product_141584_product_template,scenario.partner_90160,1,Update Vorführlizenz LCN-W,LCN - W DEMO UPD,,7,2,100
scenario.supplierinfo_468,scenario.product_141586_product_template,scenario.partner_90160,1,Koppler von LCN-Bus und PC (RS232),LCN - PK,,7,2,87.6
scenario.supplierinfo_469,scenario.product_141587_product_template,scenario.partner_90160,1,Spannungsumsetzer 230 V für LCN-B3I,LCN - BVC1,,7,2,8.95
scenario.supplierinfo_390,scenario.product_141514_product_template,scenario.partner_90160,1,Adapter für die Verläng. d. I-Anschl. für die Hs.,LCN - IVH,,7,2,7.25
scenario.supplierinfo_391,scenario.product_141515_product_template,scenario.partner_90160,1,Trennverst. trennt die Datenleit. über Optokoppler,LCN - IS24,,7,2,60.3
scenario.supplierinfo_392,scenario.product_141516_product_template,scenario.partner_90160,1,Vorführlizenz LCN-W,LCN - W DEMO,,7,2,
scenario.supplierinfo_368,scenario.product_141491_product_template,scenario.partner_90160,1,Anschlusskabel für Elektronik-Taster CH,LCN - TE8,,7,2,11.1
scenario.supplierinfo_372,scenario.product_141495_product_template,scenario.partner_90160,1,Störmelder für LCN-W,LCN - WE,,7,2,275.4
scenario.supplierinfo_374,scenario.product_141497_product_template,scenario.partner_90160,1,Vorführlizenz LCN-WA,LCN - WA DEMO,,7,2,100
scenario.supplierinfo_375,scenario.product_141498_product_template,scenario.partner_90160,1,Vorführlizenz LCN-WE,LCN - WE DEMO,,7,2,100
scenario.supplierinfo_376,scenario.product_141499_product_template,scenario.partner_90160,1,Vorführlizenz LCN-WT,LCN - WT DEMO,,7,2,100
scenario.supplierinfo_377,scenario.product_141500_product_template,scenario.partner_90160,1,Vorführlizenz LCN-WV,LCN - WV DEMO,,7,2,100
scenario.supplierinfo_383,scenario.product_141506_product_template,scenario.partner_90160,1,Präz.-Temp.sensor für den Aussenbereich,LCN - TSA,,7,2,53.7
scenario.supplierinfo_395,scenario.product_141519_product_template,scenario.partner_90160,1,Adapter f. 4/3-fach Std.Tastens + 1-Fach Taster,LCN - TE1,,7,2,11.1
scenario.supplierinfo_396,scenario.product_141520_product_template,scenario.partner_90160,1,Adapter f. 2x1/2-fach Insta-Taster,LCN - TE2,,7,2,11.9
scenario.supplierinfo_397,scenario.product_141521_product_template,scenario.partner_90160,1,Binäreingang 3-fach für den I-Port mit Spannungsv.,LCN - B3IN,,7,2,20.7
scenario.supplierinfo_580,scenario.product_141700_product_template,scenario.partner_90160,1,Ansteuerung dig. EVGs DSI/DALI (für LCN-UPP/UPS),LCN - DDR,,7,2,29.4
scenario.supplierinfo_582,scenario.product_141701_product_template,scenario.partner_90160,1,Sensor-Modul für die Hutschiene 2 TE,LCN - SHS,,7,2,57.6
scenario.supplierinfo_583,scenario.product_141702_product_template,scenario.partner_90160,1,Konverter 230V Dimmsignal -> 0-10V Schnittstelle,LCN - AO1R,,7,2,22.8
scenario.supplierinfo_1063,scenario.product_142268_product_template,scenario.partner_90160,1,"Glas-Taster, 4fach",LCN - GT4D,,7,2,
scenario.supplierinfo_251,scenario.product_141387_product_template,scenario.partner_90216,1,"Tagungsmappe A4, schwarz",4473.1,,7,2,
scenario.supplierinfo_259,scenario.product_141398_product_template,scenario.partner_90233,1,"PGU-CD1002-22E, Toray Optical Fiber Cord, U-Grade",500057,,7,2,2.2
scenario.supplierinfo_354,scenario.product_141478_product_template,scenario.partner_90233,1,"902-KH001-TA250, TOCP255",539295,,7,2,16.6
scenario.supplierinfo_355,scenario.product_141479_product_template,scenario.partner_90233,1,"902-SS001-T255K, TOCP 255K",523361,,7,2,7
scenario.supplierinfo_277,scenario.product_141414_product_template,scenario.partner_90296,1,"LED Lenser, Photonenpumpe V8, White Chip",7553,,7,2,
scenario.supplierinfo_281,scenario.product_141420_product_template,scenario.partner_90307,1,SONIN Multi-Measure LD,10055,,7,2,13.3
scenario.supplierinfo_282,scenario.product_141421_product_template,scenario.partner_90307,1,SONIN Multi-Measure 60 PRO,10065,,7,2,
scenario.supplierinfo_283,scenario.product_141422_product_template,scenario.partner_90307,1,SONIN Multi-Measure LTRF,10075,,7,2,
scenario.supplierinfo_284,scenario.product_141423_product_template,scenario.partner_90307,1,SONIN Multi-Measure COMBO PRO,10300,,7,2,60
scenario.supplierinfo_389,scenario.product_141512_product_template,scenario.partner_90408,1,Programmieradapter USB zu Multifunktionsdisplay 8-fach,MCA-USB-ProgrAdap,,7,2,63.75
scenario.supplierinfo_380,scenario.product_141503_product_template,scenario.partner_90408,1,"Touch-Panel 6, monochrom",GTM-006M,,7,2,629.3
scenario.supplierinfo_373,scenario.product_141496_product_template,scenario.partner_90408,1,Projektierungssoftware zu Touch-Panel 6 & 15,TE-SW-CH-01,,7,2,199
scenario.supplierinfo_370,scenario.product_141493_product_template,scenario.partner_90408,1,6“ GrafikTouchModul color,GTM-006C,,7,2,909.3
scenario.supplierinfo_371,scenario.product_141494_product_template,scenario.partner_90408,1,"Multifunktionsdisplay 8-fach, zweizeilig",MC-JNG-CD500ww-000,,7,2,149.25
scenario.supplierinfo_455,scenario.product_141575_product_template,scenario.partner_90408,1,IR-Sende-/Empfangsmodul zu IOS-GTM...C,IR-TxRx-001,,7,2,321.75
scenario.supplierinfo_462,scenario.product_141581_product_template,scenario.partner_90408,1,6“ Blende Edelstahl/V2A gebürstet,COVER-006X-V2A/jazz-m,,7,2,76.5
scenario.supplierinfo_450,scenario.product_141570_product_template,scenario.partner_90408,1,"Blende zu Touch-Panel 6, Classic, Aluminium eloxiert",COVER-006X-alu/classic-s,,7,2,65.25
scenario.supplierinfo_451,scenario.product_141571_product_template,scenario.partner_90408,1,"Blende zu Touch-Panel 6, Jazz, Aluminium eloxiert",COVER-006X-alu/jazz-m,,7,2,71.25
scenario.supplierinfo_452,scenario.product_141572_product_template,scenario.partner_90408,1,"Blende zu Touch-Panel 6, Jazz, Acrylglas schwarz",COVER-006X-acr/jazz-m,,7,2,65.25
scenario.supplierinfo_576,scenario.product_141696_product_template,scenario.partner_90408,1,15“ GrafikTouchModul color,GTM-015C,,7,2,2239.3
scenario.supplierinfo_577,scenario.product_141697_product_template,scenario.partner_90408,1,Einbaugehäuse für IOS GrafikTouchModul,CASE-GTM015,,7,2,74.25
scenario.supplierinfo_578,scenario.product_141698_product_template,scenario.partner_90408,1,"Blende zu Touch-Panel 15, Jazz, Acrylglas schwarz",COVER-015X-acr/jazz-m,,7,2,107.25
scenario.supplierinfo_579,scenario.product_141699_product_template,scenario.partner_90408,1,"Blende zu Touch-Panel 15, Jazz, Aluminium eloxiert",COVER-015X-alu/jazz-m,,7,2,113.25
scenario.supplierinfo_1060,scenario.product_142267_product_template,scenario.partner_90436,1,Kleinmengenzuschlag Spezialfarbe,,,7,2,75
scenario.supplierinfo_1791,scenario.product_142856_product_template,scenario.partner_90523,1,OTI DALI 35/220-240/700 LT2L VS20,4052899245389,,7,2,20.2
scenario.supplierinfo_1792,scenario.product_142857_product_template,scenario.partner_90523,1,OTI DALI 35/220-240/1A0 LT2 VS20,405289919440,,7,2,17.9
scenario.supplierinfo_984,scenario.product_142087_product_template,scenario.partner_90731,1,"Abdeckplatte Gr.1 mit Loch 1 x 43 mm, schwarz",374 163 059,,7,2,0.409
scenario.supplierinfo_983,scenario.product_141737_product_template,scenario.partner_90731,1,"Abdeckplatte Gr.1 mit Loch 1 x 43 mm,weiss",374 163 009,,7,2,0.421
scenario.supplierinfo_1725,scenario.product_142599_product_template,scenario.partner_131559,1,SW-AKM210 Automatisierungskl. 2-fach mit Konfig.,T-4007529654505-01,,7,2,47.39
scenario.supplierinfo_1726,scenario.product_142600_product_template,scenario.partner_131559,1,SW-AKM210 Automatisierungskl. 2-fach mit Konfig.,T-4007529654512-01,,7,2,47.39
scenario.supplierinfo_1727,scenario.product_142601_product_template,scenario.partner_131559,1,SW-AKM210 Automatisierungskl. 2-fach mit Konfig.,T-4007529654529-01,,7,2,47.39
scenario.supplierinfo_1907,scenario.product_142870_product_template,scenario.partner_132379,1,"P-PROFILE WHITE, 25M:9MM WEISS Länge/m 25.00",05391-00100-00,,7,2,1.78
scenario.supplierinfo_1640,scenario.product_142523_product_template,scenario.partner_132527,1,PD9 Aufnahme ohne IP-Schutz,,,7,2,0.27
scenario.supplierinfo_1641,scenario.product_142524_product_template,scenario.partner_132527,1,PD9 Aufnahme mit IP-Schutz,,,7,2,0.28
scenario.supplierinfo_1642,scenario.product_142525_product_template,scenario.partner_132527,1,PD9 Aufnahme für Leuchteneinbau,,,7,2,0.6377
scenario.supplierinfo_1647,scenario.product_142503_product_template,scenario.partner_132527,1,Sektorkappe,,,7,2,0.2
scenario.supplierinfo_1756,scenario.product_142710_product_template,scenario.partner_132550,1,"Rundabdeckung D=350/343mm, H=75mm, Loch D=26.5mm",142710,,7,2,38.5
scenario.supplierinfo_1757,scenario.product_142711_product_template,scenario.partner_132550,1,"Rundabdeckung D=350/343mm, H=75mm",142711,,7,2,35.5
scenario.supplierinfo_1771,scenario.product_142733_product_template,scenario.partner_132550,1,"Rundabdeckung D=350/343mm, H=75mm, Loch D=26.5mm",,,7,2,44.5
scenario.supplierinfo_1772,scenario.product_142734_product_template,scenario.partner_132550,1,"Rundabdeckung D=350/343mm, H=75mm",,,7,2,41.5
scenario.supplierinfo_1966,scenario.product_142831_product_template,scenario.partner_132550,1,Abdeckung aus Acrylglas GS 3 mm opal 432 AR,5678-001,,7,2,41.5
scenario.supplierinfo_1967,scenario.product_142832_product_template,scenario.partner_132550,1,Abdeckung aus Acrylglas GS 3 mm opal 432 AR,5678-002,,7,2,38.5
scenario.supplierinfo_1959,scenario.product_142926_product_template,scenario.partner_132738,1,EINLAGE EINBAULEUCHTE,288712,,7,2,
scenario.supplierinfo_1960,scenario.product_142927_product_template,scenario.partner_132738,1,IL1-L120 Verpackung  Einbauleuchte,288714,,7,2,
scenario.supplierinfo_1961,scenario.product_142928_product_template,scenario.partner_132738,1,VERPACKUNG AUFPUTZLEUCHTE,288716,,7,2,
scenario.supplierinfo_1962,scenario.product_142929_product_template,scenario.partner_132738,1,Versandkarton,288820,,7,2,
scenario.supplierinfo_1963,scenario.product_142930_product_template,scenario.partner_132738,1,GESTANZTER ZUSCHNITT ZU LEUCHTE RUND,288463,,7,2,
scenario.supplierinfo_1965,scenario.product_142932_product_template,scenario.partner_132738,1,ZUGLASCHE BEDRUCKT,286213,,7,2,
scenario.supplierinfo_1968,scenario.product_142933_product_template,scenario.partner_132738,1,U- EINLAGE,2899169,,7,2,
scenario.supplierinfo_1793,scenario.product_142858_product_template,scenario.partner_132847,1,"Dichtung D: 19 x 1mm, MVQ, 40 Shore, transparent",0109-226154,,7,2,0.33
scenario.supplierinfo_1639,scenario.product_142522_product_template,scenario.partner_132847,1,Silikondichtung 31 x 40 x 2mm,3017-198210,,7,2,0.4
scenario.supplierinfo_1638,scenario.product_142521_product_template,scenario.partner_133077,1,Gegenmutter Messing SW36 M32x1.5,096777032 005 100,,7,2,0.32
scenario.supplierinfo_1824,scenario.product_142694_product_template,scenario.partner_133459,1,Platine 3000 K rund,,,7,2,25.92
scenario.supplierinfo_1828,scenario.product_142698_product_template,scenario.partner_133459,1,Platine 4000 K rund,,,7,2,25.92
scenario.supplierinfo_1906,scenario.product_142869_product_template,scenario.partner_134214,1,Saugnapf Ø 40mm mit montiertem Ø 34mm Schlüsselrin,40134,,7,2,0.42
